序號,答案
20240603105003,1266.39
20240603110003,1206.07
20240603111003,1031.54
20240603112003,1296.69
20240603113003,1476.73
20240603114003,1696.77
20240603115003,1902.76
20240603120003,1951.84
20240603121003,657.35
20240603122003,1069.41
20240603123003,758.49
20240603124003,1559.06
20240603125003,2375.55
20240603130003,632.13
20240603131003,1687.81
20240603132003,450.13
20240603133003,1340.37
20240603134003,1929.14
20240603135003,319.81
20240603140003,2159.05
20240603141003,66.89
20240603142003,1602.69
20240603143003,1753.2
20240603144003,122.64
20240603145003,2536.12
20240603150003,-441.5
20240603151003,1988.27
20240603152003,1412.33
20240603153003,20.09
20240603154003,2859.19
20240603155003,-936.7
20240603160003,2189.07
20240603161003,939.76
20240603162003,80.55
20240603163003,3339.94
20240603164003,-1311.53
20240603165003,2302.75
20240620090003,1286.26
20240620091003,1505.24
20240620092003,4051.43
20240620093003,4388.16
20240620094003,5197.95
20240620095003,5684.73
20240620100003,6636.48
20240620101003,6643.77
20240620102003,6098.46
20240620103003,5603.64
20240620104003,4380.35
20240620105003,6064.06
20240620110003,6508.12
20240620111003,2773.97
20240620112003,-868.72
20240620113003,-38.19
20240620114003,-288.92
20240620115003,-212.18
20240620120003,66.17
20240620121003,21.49
20240620122003,111.98
20240620123003,250.31
20240620124003,493.05
20240620125003,636.91
20240620130003,828.46
20240620131003,865.99
20240620132003,1042.39
20240620133003,1320.69
20240620134003,923.61
20240620135003,1082.12
20240620140003,864.68
20240620141003,637.97
20240620142003,700.25
20240620143003,41.99
20240620144003,982.26
20240620145003,1291.1
20240620150003,1739.6
20240620151003,1364.08
20240620152003,1428.65
20240620153003,-503.5
20240620154003,-385.3
20240620155003,-196.84
20240620160003,-140.39
20240620161003,-143.33
20240620162003,-149.2
20240620163003,-43.98
20240620164003,-41.49
20240620165003,-374.35
20240420090004,4639.64
20240420091004,5763.0
20240420092004,6118.14
20240420093004,7555.66
20240420094004,8659.38
20240420095004,7954.86
20240420100004,6040.77
20240420101004,9966.57
20240420102004,3402.15
20240420103004,-20.44
20240420104004,-1346.43
20240420105004,-743.01
20240420110004,-462.24
20240420111004,-33.84
20240420112004,742.87
20240420113004,2419.44
20240420114004,1899.58
20240420115004,1248.8
20240420120004,1959.87
20240420121004,1254.78
20240420122004,1967.04
20240420123004,2479.06
20240420124004,687.99
20240420125004,1687.81
20240420130004,450.13
20240420131004,1340.37
20240420132004,1929.14
20240420133004,319.81
20240420134004,2159.05
20240420135004,66.89
20240420140004,1602.69
20240420141004,1753.2
20240420142004,122.64
20240420143004,2536.12
20240420144004,-441.5
20240420145004,1988.27
20240420150004,1412.33
20240420151004,20.09
20240420152004,2859.19
20240420153004,-936.7
20240420154004,2189.07
20240420155004,939.76
20240420160004,80.55
20240420161004,3339.94
20240420162004,-1311.53
20240420163004,2302.75
20240420164004,464.03
20240420165004,296.74
20240422090004,5148.44
20240422091004,5746.5
20240422092004,4513.44
20240422093004,5039.96
20240422094004,6585.99
20240422095004,4086.06
20240422100004,8155.87
20240422101004,6923.64
20240422102004,3764.67
20240422103004,-1399.58
20240422104004,2123.79
20240422105004,6375.35
20240422110004,-1294.94
20240422111004,-348.59
20240422112004,-980.51
20240422113004,-93.18
20240422114004,328.66
20240422115004,534.2
20240422120004,607.64
20240422121004,617.92
20240422122004,1722.32
20240422123004,4028.61
20240422124004,3797.85
20240422125004,5496.87
20240422130004,5245.21
20240422131004,4700.59
20240422132004,5747.48
20240422133004,5805.85
20240422134004,5527.94
20240422135004,6477.88
20240422140004,3837.0
20240422141004,5359.21
20240422142004,-1108.1
20240422143004,-940.66
20240422144004,-187.08
20240422145004,904.08
20240422150004,235.81
20240422151004,767.23
20240422152004,2365.46
20240422153004,1962.91
20240422154004,1143.78
20240422155004,2122.5
20240422160004,879.33
20240422161004,1735.83
20240422162004,2509.38
20240422163004,737.25
20240422164004,1687.81
20240422165004,450.13
20240513090004,-282.5
20240513091004,-244.16
20240513092004,-110.29
20240513093004,-220.44
20240513094004,-286.22
20240513095004,-223.58
20240513100004,6.74
20240513101004,-144.07
20240513102004,-196.54
20240513103004,20.06
20240513104004,152.96
20240513105004,113.92
20240513110004,165.42
20240513111004,-671.74
20240513112004,-177.72
20240513113004,-218.09
20240513114004,-284.64
20240513115004,-312.97
20240513120004,-227.14
20240513121004,-232.88
20240513122004,-176.21
20240513123004,-169.0
20240513124004,-161.77
20240513125004,-139.23
20240513130004,-51.64
20240513131004,-106.34
20240513132004,54.31
20240513133004,64.85
20240513134004,71.49
20240513135004,-88.45
20240513140004,94.48
20240513141004,202.05
20240513142004,88.3
20240513143004,113.68
20240513144004,49.39
20240513145004,39.76
20240513150004,33.25
20240513151004,1775.89
20240513152004,1805.16
20240513153004,2385.21
20240513154004,2379.93
20240513155004,2485.07
20240513160004,820.52
20240513161004,970.04
20240513162004,741.66
20240513163004,1498.35
20240513164004,2225.89
20240513165004,866.36
20240515090004,1137.79
20240515091004,1765.08
20240515092004,2102.43
20240515093004,1771.11
20240515094004,3099.14
20240515095004,4336.48
20240515100004,5523.15
20240515101004,5193.37
20240515102004,4936.11
20240515103004,6351.51
20240515104004,4845.06
20240515105004,5268.21
20240515110004,5694.2
20240515111004,5565.45
20240515112004,-223.67
20240515113004,-301.92
20240515114004,-176.16
20240515115004,-160.95
20240515120004,129.67
20240515121004,308.67
20240515122004,733.61
20240515123004,856.37
20240515124004,1166.86
20240515125004,1867.62
20240515130004,3335.72
20240515131004,2390.02
20240515132004,4096.51
20240515133004,4010.85
20240515134004,3049.11
20240515135004,5501.75
20240515140004,4944.96
20240515141004,6856.53
20240515142004,6451.17
20240515143004,6208.83
20240515144004,1586.25
20240515145004,-855.13
20240515150004,5923.89
20240515151004,10600.41
20240515152004,-349.69
20240515153004,-583.58
20240515154004,-480.56
20240515155004,-22.74
20240515160004,-90.42
20240515161004,-0.24
20240515162004,185.4
20240515163004,151.2
20240515164004,200.43
20240515165004,217.07
20240629090004,2842.83
20240629091004,3154.37
20240629092004,3965.02
20240629093004,4708.66
20240629094004,5330.97
20240629095004,5477.37
20240629100004,5791.62
20240629101004,6370.58
20240629102004,6996.54
20240629103004,7561.52
20240629104004,7724.83
20240629105004,8776.82
20240629110004,7723.66
20240629111004,4912.37
20240629112004,-468.63
20240629113004,-196.12
20240629114004,-224.59
20240629115004,-148.46
20240629120004,-64.62
20240629121004,-23.06
20240629122004,101.15
20240629123004,20.52
20240629124004,-108.01
20240629125004,-80.65
20240629130004,-28.96
20240629131004,164.73
20240629132004,36.96
20240629133004,160.46
20240629134004,400.43
20240629135004,947.73
20240629140004,3336.8
20240629141004,3156.01
20240629142004,3787.89
20240629143004,4760.9
20240629144004,4160.44
20240629145004,6057.24
20240629150004,5810.87
20240629151004,5864.23
20240629152004,-505.26
20240629153004,41.51
20240629154004,-258.83
20240629155004,-229.36
20240629160004,-32.64
20240629161004,91.74
20240629162004,139.12
20240629163004,1600.36
20240629164004,2035.34
20240629165004,2938.94
20240704090004,2695.94
20240704091004,2874.91
20240704092004,3512.62
20240704093004,3917.06
20240704094004,4466.37
20240704095004,5041.22
20240704100004,5528.46
20240704101004,5853.36
20240704102004,6243.53
20240704103004,6809.64
20240704104004,6611.54
20240704105004,6145.69
20240704110004,4614.33
20240704111004,3387.87
20240704112004,-402.5
20240704113004,-207.54
20240704114004,-250.97
20240704115004,-197.03
20240704120004,-98.61
20240704121004,-73.26
20240704122004,97.08
20240704123004,120.92
20240704124004,116.16
20240704125004,153.01
20240704130004,164.82
20240704131004,256.37
20240704132004,356.08
20240704133004,429.58
20240704134004,500.4
20240704135004,695.63
20240704140004,1322.43
20240704141004,2336.88
20240704142004,4007.54
20240704143004,5140.06
20240704144004,5269.6
20240704145004,5453.64
20240704150004,5395.6
20240704151004,4361.81
20240704152004,2591.24
20240704153004,-754.32
20240704154004,-231.68
20240704155004,-199.67
20240704160004,-186.29
20240704161004,-26.07
20240704162004,26.58
20240704163004,1683.25
20240704164004,1932.91
20240704165004,2746.04
20240509090005,242.17
20240509091005,409.9
20240509092005,488.23
20240509093005,608.74
20240509094005,803.27
20240509095005,816.9
20240509100005,1131.5
20240509101005,1439.42
20240509102005,1557.31
20240509103005,1589.68
20240509104005,1660.91
20240509105005,1407.72
20240509110005,1611.87
20240509111005,-344.84
20240509112005,-380.35
20240509113005,-248.05
20240509114005,-133.86
20240509115005,-47.22
20240509120005,-179.96
20240509121005,-197.72
20240509122005,-239.86
20240509123005,-244.91
20240509124005,-166.29
20240509125005,-77.72
20240509130005,-17.44
20240509131005,1.56
20240509132005,60.2
20240509133005,149.45
20240509134005,114.91
20240509135005,273.35
20240509140005,358.74
20240509141005,424.86
20240509142005,390.92
20240509143005,474.1
20240509144005,400.41
20240509145005,533.19
20240509150005,-352.97
20240509151005,-279.34
20240509152005,-274.48
20240509153005,-105.75
20240509154005,-141.5
20240509155005,-93.92
20240509160005,-89.47
20240509161005,-53.43
20240509162005,-99.14
20240509163005,-36.18
20240509164005,-3.11
20240509165005,47.92
20240514090005,945.8
20240514091005,1219.72
20240514092005,1567.98
20240514093005,1413.86
20240514094005,1288.58
20240514095005,1032.83
20240514100005,911.33
20240514101005,1615.13
20240514102005,2178.58
20240514103005,2867.07
20240514104005,-162.73
20240514105005,826.36
20240514110005,1352.49
20240514111005,911.29
20240514112005,1305.63
20240514113005,2053.36
20240514114005,2113.97
20240514115005,2380.22
20240514120005,818.98
20240514121005,1206.61
20240514122005,864.1
20240514123005,1633.26
20240514124005,2212.01
20240514125005,590.55
20240514130005,1687.81
20240514131005,450.13
20240514132005,1340.37
20240514133005,1929.14
20240514134005,319.81
20240514135005,2159.05
20240514140005,66.89
20240514141005,1602.69
20240514142005,1753.2
20240514143005,122.64
20240514144005,2536.12
20240514145005,-441.5
20240514150005,1988.27
20240514151005,1412.33
20240514152005,20.09
20240514153005,2859.19
20240514154005,-936.7
20240514155005,2189.07
20240514160005,939.76
20240514161005,80.55
20240514162005,3339.94
20240514163005,-1311.53
20240514164005,2302.75
20240514165005,464.03
20240615090005,1694.07
20240615091005,2336.05
20240615092005,3379.97
20240615093005,3560.1
20240615094005,3649.84
20240615095005,4244.94
20240615100005,4647.81
20240615101005,4982.96
20240615102005,5292.05
20240615103005,4628.92
20240615104005,5509.7
20240615105005,6381.53
20240615110005,3991.08
20240615111005,3851.3
20240615112005,-717.9
20240615113005,-452.89
20240615114005,-208.61
20240615115005,-120.11
20240615120005,7.51
20240615121005,38.11
20240615122005,264.99
20240615123005,381.5
20240615124005,344.86
20240615125005,544.06
20240615130005,318.24
20240615131005,521.64
20240615132005,688.3
20240615133005,823.23
20240615134005,951.79
20240615135005,843.06
20240615140005,853.13
20240615141005,762.47
20240615142005,997.81
20240615143005,684.17
20240615144005,-405.74
20240615145005,1034.69
20240615150005,-384.99
20240615151005,202.11
20240615152005,-223.44
20240615153005,-385.54
20240615154005,-393.9
20240615155005,-274.59
20240615160005,-54.15
20240615161005,319.78
20240615162005,268.66
20240615163005,514.39
20240615164005,579.88
20240615165005,750.09
20240620090005,1286.26
20240620091005,1505.24
20240620092005,4051.43
20240620093005,4388.16
20240620094005,5197.95
20240620095005,5684.73
20240620100005,6636.48
20240620101005,6643.77
20240620102005,6098.46
20240620103005,5603.64
20240620104005,4380.35
20240620105005,6064.06
20240620110005,6508.12
20240620111005,2773.97
20240620112005,-868.72
20240620113005,-38.19
20240620114005,-288.92
20240620115005,-212.18
20240620120005,66.17
20240620121005,21.49
20240620122005,111.98
20240620123005,250.31
20240620124005,493.05
20240620125005,636.91
20240620130005,828.46
20240620131005,865.99
20240620132005,1042.39
20240620133005,1320.69
20240620134005,923.61
20240620135005,1082.12
20240620140005,864.68
20240620141005,637.97
20240620142005,700.25
20240620143005,41.99
20240620144005,982.26
20240620145005,1291.1
20240620150005,1739.6
20240620151005,1364.08
20240620152005,1428.65
20240620153005,-503.5
20240620154005,-385.3
20240620155005,-196.84
20240620160005,-140.39
20240620161005,-143.33
20240620162005,-149.2
20240620163005,-43.98
20240620164005,-41.49
20240620165005,-374.35
20240706090005,111.83
20240706091005,170.63
20240706092005,145.81
20240706093005,133.9
20240706094005,-96.51
20240706095005,83.6
20240706100005,36.31
20240706101005,137.13
20240706102005,8.74
20240706103005,280.46
20240706104005,260.39
20240706105005,-93.55
20240706110005,955.98
20240706111005,1341.05
20240706112005,-982.81
20240706113005,-265.25
20240706114005,-59.98
20240706115005,-165.62
20240706120005,-256.52
20240706121005,-276.04
20240706122005,-382.65
20240706123005,-239.04
20240706124005,-142.44
20240706125005,-235.86
20240706130005,-13.74
20240706131005,67.52
20240706132005,197.56
20240706133005,263.67
20240706134005,106.28
20240706135005,336.53
20240706140005,2536.97
20240706141005,2999.66
20240706142005,4190.78
20240706143005,4245.26
20240706144005,4689.94
20240706145005,5435.82
20240706150005,5635.95
20240706151005,6278.28
20240706152005,-409.8
20240706153005,-165.18
20240706154005,-372.82
20240706155005,-260.17
20240706160005,-225.75
20240706161005,-17.19
20240706162005,68.76
20240706163005,131.64
20240706164005,166.65
20240706165005,193.82
20240708090005,-169.35
20240708091005,781.69
20240708092005,1602.34
20240708093005,2342.03
20240708094005,1929.34
20240708095005,1105.35
20240708100005,889.0
20240708101005,1250.92
20240708102005,495.36
20240708103005,-874.54
20240708104005,719.75
20240708105005,-176.56
20240708110005,475.28
20240708111005,-531.67
20240708112005,348.97
20240708113005,-154.58
20240708114005,1447.3
20240708115005,2046.93
20240708120005,2402.34
20240708121005,989.24
20240708122005,1310.12
20240708123005,887.28
20240708124005,1996.54
20240708125005,2522.79
20240708130005,762.53
20240708131005,1687.81
20240708132005,450.13
20240708133005,1340.37
20240708134005,1929.14
20240708135005,319.81
20240708140005,2159.05
20240708141005,66.89
20240708142005,1602.69
20240708143005,1753.2
20240708144005,122.64
20240708145005,2536.12
20240708150005,-441.5
20240708151005,1988.27
20240708152005,1412.33
20240708153005,20.09
20240708154005,2859.19
20240708155005,-936.7
20240708160005,2189.07
20240708161005,939.76
20240708162005,80.55
20240708163005,3339.94
20240708164005,-1311.53
20240708165005,2302.75
20240520090006,920.99
20240520091006,1546.34
20240520092006,1673.45
20240520093006,1397.24
20240520094006,1565.07
20240520095006,1326.22
20240520100006,1619.87
20240520101006,2108.56
20240520102006,2530.42
20240520103006,2864.41
20240520104006,3913.53
20240520105006,2848.35
20240520110006,3797.58
20240520111006,3660.46
20240520112006,-987.55
20240520113006,-403.69
20240520114006,-198.79
20240520115006,-372.98
20240520120006,-21.91
20240520121006,28.54
20240520122006,86.38
20240520123006,356.97
20240520124006,536.72
20240520125006,761.76
20240520130006,950.82
20240520131006,1263.93
20240520132006,2000.97
20240520133006,2156.48
20240520134006,1720.92
20240520135006,1874.03
20240520140006,1679.29
20240520141006,1986.49
20240520142006,2606.42
20240520143006,2990.2
20240520144006,2552.59
